year,indicator,channel_code,mapped_name,share
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0014930839379699921
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0012650200933787112
2015,multilateral_purpose_spending_shares,44002,international development association,0.0018782296063750063
2015,multilateral_purpose_spending_shares,46004,asian development bank,0.0
2015,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0
2015,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,4.345847471085427e-06
2015,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2015,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.01726130414111282
2015,multilateral_purpose_spending_shares,47111,adaptation fund,0.004934149409884572
2015,multilateral_purpose_spending_shares,47128,nordic development fund,0.03861214173324544
2015,multilateral_purpose_spending_shares,47129,global environment facility least developed countries fund,0.0
2015,multilateral_purpose_spending_shares,47130,global environment facility special climate change fund,0.0
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,6.13459972116551e-05
2015,multilateral_purpose_spending_shares,,,6.389139300661354e-05
2015,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2015,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.03536575079971243
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0007999100957628549
2015,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0012545437929309725
2015,multilateral_purpose_spending_shares,44002,international development association,0.000821050976164219
2015,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2015,multilateral_purpose_spending_shares,46000,regional development bank,0.027339330936092407
2015,multilateral_purpose_spending_shares,46002,african development bank,0.0017258980599142125
2015,multilateral_purpose_spending_shares,46003,african development fund,0.003943999661897764
2015,multilateral_purpose_spending_shares,46004,asian development bank,0.0001433190596624669
2015,multilateral_purpose_spending_shares,47128,nordic development fund,0.0403521559949585
2015,multilateral_purpose_spending_shares,47135,strategic climate fund,0.0008478764502676451
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,0.001655031574214247
2015,multilateral_purpose_spending_shares,,,0.0009940564879926557
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,3.763639671190722e-05
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,3.2101694493074254e-07
2015,multilateral_purpose_spending_shares,44002,international development association,8.355003721023206e-05
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,4.470904307813544e-05
2015,multilateral_purpose_spending_shares,44002,international development association,0.00016667039935902762
2015,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00015812919556354817
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0003421655218072074
2015,multilateral_purpose_spending_shares,41114,united nations development programme,0.000547017012790054
2015,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,9.02749574598719e-05
2015,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.03863048465088026
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00010408498628737027
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0010954699743758553
2015,multilateral_purpose_spending_shares,44002,international development association,0.0016630834223353072
2015,multilateral_purpose_spending_shares,46000,regional development bank,0.014905498002549257
2015,multilateral_purpose_spending_shares,46002,african development bank,0.023882300681001657
2015,multilateral_purpose_spending_shares,46003,african development fund,0.0
2015,multilateral_purpose_spending_shares,46004,asian development bank,0.013072291986665511
2015,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0012021937182438052
2015,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.00020693645485185538
2015,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.0006536045428686194
2015,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0043850960979358
2015,multilateral_purpose_spending_shares,47136,global green growth institute,0.010504544343800763
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0025413836937870967
2015,multilateral_purpose_spending_shares,,,0.0015913234001531987
2015,multilateral_purpose_spending_shares,41114,united nations development programme,0.0010286892471943684
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0003392158070671089
2015,multilateral_purpose_spending_shares,42004,european investment bank,0.002295207993307631
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0003031141217455413
2015,multilateral_purpose_spending_shares,44002,international development association,0.0010147756569650304
2015,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2015,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0038250685072650646
